EntryID,Reader,soil_core_volume_cm3,sample_size,Pixel_Lat,Pixel_Long,soil_depth_depth_cm,hyphal_density_m_cm3,soil_core_volume_reported,pot_soil_volume_reported,cultivated1_wild0_Pironon2023,GrowthFormKnown,Growth_Form_Grass,Growth_Form_Herb,Growth_Form_Shrub,Growth_Form_Tree,AMF_richness,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,HumanModification,MODIS_NPP,SG_Depth_to_bedrock,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,crops_ESA,cultivated_grassland_2010_2022,earthEnvLandcover_class_barren,earthEnvLandcover_class_cultivated_managed_vegetation,earthEnvLandcover_class_evergreen_broadleaf_trees,earthEnvLandcover_class_evergreen_decid_needleleaf_trees,earthEnvLandcover_class_herbaceous_vegetation,earthEnvLandcover_class_mixed_other_trees,earthEnvLandcover_class_regularly_flooded_vegetation,earthEnvLandcover_class_shrubs,grassland_class_2001,grassland_class_2010_2022,grassland_class_2021,harmonized_aboveground_biomass,harmonized_belowground_biomass,isric_soil_proportion_of_sand,myco_veg_cover,nitrogen,phosphorus,sampling_intensity,uncultivated_grassland_2010_2022,Season_NorthernHemHarmonized.Spring,Season_NorthernHemHarmonized_Autumn,Season_NorthernHemHarmonized_Summer,Season_NorthernHemHarmonized_Winter,Season_NorthernHemHarmonized_NA
E2639,Rachael,444.82,3,47.45,8.7,10,0.741428571,0,0,1,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E101,Rachael,444.82,1,47.45,8.7,20,0.756504065,0,0,0,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2650,Rachael,444.82,3,47.45,8.7,10,0.77,0,0,0,0,0,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2627,Rachael,444.82,3,47.45,8.7,10,0.774586466,0,0,1,1,1,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2653,Rachael,444.82,3,47.45,8.7,10,0.797218045,0,0,0,0,0,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2656,Rachael,444.82,3,47.45,8.7,10,0.801729323,0,0,0,0,0,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2641,Rachael,444.82,3,47.45,8.7,10,0.825488722,0,0,1,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2655,Rachael,444.82,3,47.45,8.7,10,0.864661654,0,0,0,0,0,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2624,Rachael,444.82,3,47.45,8.7,10,0.896541353,0,0,1,1,1,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E100,Rachael,444.82,1,47.45,8.7,20,0.913821138,0,0,0,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2629,Rachael,444.82,3,47.45,8.7,10,0.916766917,0,0,1,1,1,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2635,Rachael,444.82,3,47.45,8.7,10,0.920451128,0,0,1,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2636,Rachael,444.82,3,47.45,8.7,10,0.970526316,0,0,1,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2628,Rachael,444.82,3,47.45,8.7,10,0.97518797,0,0,1,1,1,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2637,Rachael,444.82,3,47.45,8.7,10,1.053082707,0,0,1,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2652,Rachael,444.82,3,47.45,8.7,10,1.068496241,0,0,0,0,0,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2626,Rachael,444.82,3,47.45,8.7,10,1.126992481,0,0,1,1,1,0,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E99,Rachael,444.82,1,47.45,8.7,20,1.148780488,0,0,0,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2643,Rachael,444.82,3,47.45,8.7,10,1.182706767,0,0,1,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E2640,Rachael,444.82,3,47.45,8.7,10,1.787744361,0,0,1,1,0,1,0,0,21.96359634,882,95.50032806,1258.623535,229.4671173,19.49497986,1102,5821,2225,-0.018060137,0.843385339,520,2.356645107,-0.625,0,101.9081497,0.782534957,8344.599609,200,41.37052917,61.06148911,4,0,0,19,81,0,0,0,0,0,0,0,0,0,271,83,734,5,8573,50.67402267,84.54547119,0,0,0,0,0,1
E1667,Rachael,444.82,3,48.44,-113.8,10,0.065495495,0,0,0,0,0,0,0,0,14.84581375,1088,66.43306732,1066.045044,257.433075,25.30164528,1069,2038,2588,-0.707107306,-0.123302013,1028,0.46263805,0.6875,0,0,0.014247903,5789.001465,200,107.3210983,58.17511749,5,0,0,14,0,0,83,0,3,0,0,0,0,0,1084,303,565,5,4983,14.99177933,13.8291235,0,0,0,1,0,0
E1669,Rachael,444.82,3,48.44,-113.8,10,0.090720721,0,0,0,0,0,0,0,0,14.84581375,1088,66.43306732,1066.045044,257.433075,25.30164528,1069,2038,2588,-0.707107306,-0.123302013,1028,0.46263805,0.6875,0,0,0.014247903,5789.001465,200,107.3210983,58.17511749,5,0,0,14,0,0,83,0,3,0,0,0,0,0,1084,303,565,5,4983,14.99177933,13.8291235,0,0,0,1,0,0
E1666,Rachael,444.82,3,48.44,-113.8,10,0.126936937,0,0,0,0,0,0,0,0,14.84581375,1088,66.43306732,1066.045044,257.433075,25.30164528,1069,2038,2588,-0.707107306,-0.123302013,1028,0.46263805,0.6875,0,0,0.014247903,5789.001465,200,107.3210983,58.17511749,5,0,0,14,0,0,83,0,3,0,0,0,0,0,1084,303,565,5,4983,14.99177933,13.8291235,0,0,0,1,0,0
E1668,Rachael,444.82,3,48.44,-113.8,10,0.296306306,0,0,0,0,0,0,0,0,14.84581375,1088,66.43306732,1066.045044,257.433075,25.30164528,1069,2038,2588,-0.707107306,-0.123302013,1028,0.46263805,0.6875,0,0,0.014247903,5789.001465,200,107.3210983,58.17511749,5,0,0,14,0,0,83,0,3,0,0,0,0,0,1084,303,565,5,4983,14.99177933,13.8291235,0,0,0,1,0,0
E2177,Rachael,444.82,4,50.1,14.2,15,0.346153846,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,1,0,0,0,0
E2178,Rachael,444.82,4,50.1,14.2,15,0.376923077,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,1,0,0,0,0
E2180,Rachael,444.82,4,50.1,14.2,15,0.423076923,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,1,0,0,0,0
E2181,Rachael,444.82,4,50.1,14.2,15,0.446153846,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,1,0,0,0,0
E2187,Rachael,444.82,4,50.1,14.2,15,0.546153846,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,0,1,0,0,0
E2184,Rachael,444.82,4,50.1,14.2,15,0.584615385,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,0,1,0,0,0
E2176,Rachael,444.82,4,50.1,14.2,15,0.6,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,1,0,0,0,0
E2186,Rachael,444.82,4,50.1,14.2,15,0.615384615,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,0,1,0,0,0
E2183,Rachael,444.82,4,50.1,14.2,15,0.630769231,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,1,0,0,0,0
E2179,Rachael,444.82,4,50.1,14.2,15,0.738461538,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,1,0,0,0,0
E2185,Rachael,444.82,4,50.1,14.2,15,0.938461538,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,0,1,0,0,0
E2182,Rachael,444.82,4,50.1,14.2,15,1.092307692,0,0,0,0,0,0,0,0,26.3559742,861,86.51673126,577.4042358,230.5,45.40332413,559,180,2743,0.567969322,0.822891772,371,0.271419644,0.25,0,3.977553368,0.785072744,4823.200195,200,18.56779671,69.61344147,4,0,0,6,94,0,0,0,0,0,0,0,0,0,37,8,497,70,5407,111.5447922,28.76988792,0,0,1,0,0,0
E3851,Rachael,444.82,8,55.68,12.54,20,5,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
E3849,Rachael,444.82,8,55.68,12.54,20,5.4,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
E3852,Rachael,444.82,8,55.68,12.54,20,5.4,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
E3850,Rachael,444.82,8,55.68,12.54,20,5.8,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0
E3249,Justin,393,12,45.76,126.91,20,0.623982301,1,0,1,1,0,1,0,0,28.54750824,1098,43.48355103,564.2006836,267.4832764,103.8983459,873,-48,2399,-0.168007895,-0.044677015,150.5,1.467966557,-2,0.276327699,262.7063599,0.797415793,3406.262207,200,27.94033623,63.76317978,4,0,0,0,100,0,0,0,0,0,0,0,0,0,29,38,451,30,5563,32.39702606,11.82255173,0,0,0,1,0,0
E3250,Justin,393,12,45.76,126.91,20,0.702212389,1,0,1,1,0,1,0,0,28.54750824,1098,43.48355103,564.2006836,267.4832764,103.8983459,873,-48,2399,-0.168007895,-0.044677015,150.5,1.467966557,-2,0.276327699,262.7063599,0.797415793,3406.262207,200,27.94033623,63.76317978,4,0,0,0,100,0,0,0,0,0,0,0,0,0,29,38,451,30,5563,32.39702606,11.82255173,0,0,0,1,0,0
E3252,Justin,393,12,45.76,126.91,20,0.860973451,1,0,1,1,0,1,0,0,28.54750824,1098,43.48355103,564.2006836,267.4832764,103.8983459,873,-48,2399,-0.168007895,-0.044677015,150.5,1.467966557,-2,0.276327699,262.7063599,0.797415793,3406.262207,200,27.94033623,63.76317978,4,0,0,0,100,0,0,0,0,0,0,0,0,0,29,38,451,30,5563,32.39702606,11.82255173,0,0,0,1,0,0
E3251,Justin,393,12,45.76,126.91,20,0.891150442,1,0,1,1,0,1,0,0,28.54750824,1098,43.48355103,564.2006836,267.4832764,103.8983459,873,-48,2399,-0.168007895,-0.044677015,150.5,1.467966557,-2,0.276327699,262.7063599,0.797415793,3406.262207,200,27.94033623,63.76317978,4,0,0,0,100,0,0,0,0,0,0,0,0,0,29,38,451,30,5563,32.39702606,11.82255173,0,0,0,1,0,0
E3571,Rachael,392.7,16,44.28,87.93,20,0.698169014,1,0,1,1,1,0,0,0,22.31356621,1476,86.5,178.2799377,326.5167236,33.09497833,2751,2473,1376,0.454206586,-0.707107544,475,0.097832069,-0.125,0,36.54308319,0.722647667,1630.675415,200,18.4962616,86.52120209,13,1,0,0,48,0,0,52,0,0,0,0,0,0,40,8,304,30,1940,4.451777458,42.90496063,0,0,0,1,0,0
E3570,Rachael,392.7,16,44.28,87.93,20,1.026690141,1,0,1,1,1,0,0,0,22.31356621,1476,86.5,178.2799377,326.5167236,33.09497833,2751,2473,1376,0.454206586,-0.707107544,475,0.097832069,-0.125,0,36.54308319,0.722647667,1630.675415,200,18.4962616,86.52120209,13,1,0,0,48,0,0,52,0,0,0,0,0,0,40,8,304,30,1940,4.451777458,42.90496063,0,0,0,1,0,0
E3568,Rachael,392.7,16,44.28,87.93,20,1.081408451,1,0,1,1,1,0,0,0,22.31356621,1476,86.5,178.2799377,326.5167236,33.09497833,2751,2473,1376,0.454206586,-0.707107544,475,0.097832069,-0.125,0,36.54308319,0.722647667,1630.675415,200,18.4962616,86.52120209,13,1,0,0,48,0,0,52,0,0,0,0,0,0,40,8,304,30,1940,4.451777458,42.90496063,0,0,0,1,0,0
E3567,Rachael,392.7,16,44.28,87.93,20,1.09971831,1,0,1,1,1,0,0,0,22.31356621,1476,86.5,178.2799377,326.5167236,33.09497833,2751,2473,1376,0.454206586,-0.707107544,475,0.097832069,-0.125,0,36.54308319,0.722647667,1630.675415,200,18.4962616,86.52120209,13,1,0,0,48,0,0,52,0,0,0,0,0,0,40,8,304,30,1940,4.451777458,42.90496063,0,0,0,1,0,0
E3572,Rachael,392.7,16,44.28,87.93,20,1.286760563,1,0,1,1,1,0,0,0,22.31356621,1476,86.5,178.2799377,326.5167236,33.09497833,2751,2473,1376,0.454206586,-0.707107544,475,0.097832069,-0.125,0,36.54308319,0.722647667,1630.675415,200,18.4962616,86.52120209,13,1,0,0,48,0,0,52,0,0,0,0,0,0,40,8,304,30,1940,4.451777458,42.90496063,0,0,1,0,0,0
E3569,Rachael,392.7,16,44.28,87.93,20,1.46471831,1,0,1,1,1,0,0,0,22.31356621,1476,86.5,178.2799377,326.5167236,33.09497833,2751,2473,1376,0.454206586,-0.707107544,475,0.097832069,-0.125,0,36.54308319,0.722647667,1630.675415,200,18.4962616,86.52120209,13,1,0,0,48,0,0,52,0,0,0,0,0,0,40,8,304,30,1940,4.451777458,42.90496063,0,0,1,0,0,0
E630,Rachael,392.7,3,45.4,-93.2,20,5.477191781,1,0,0,1,0,1,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E633,Rachael,392.7,3,45.4,-93.2,20,6.666986301,1,0,1,1,1,0,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E627,Rachael,392.7,3,45.4,-93.2,20,7.364452055,1,0,0,1,0,1,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E622,Rachael,392.7,3,45.4,-93.2,20,7.651643836,1,0,1,1,0,1,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E635,Rachael,392.7,3,45.4,-93.2,20,7.938835616,1,0,0,1,1,0,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E621,Rachael,392.7,3,45.4,-93.2,20,8.226027397,1,0,0,1,0,1,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E631,Rachael,392.7,3,45.4,-93.2,20,8.759383562,1,0,0,1,1,0,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E634,Rachael,392.7,3,45.4,-93.2,20,8.882465753,1,0,0,1,1,0,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E625,Rachael,392.7,3,45.4,-93.2,20,9.08760274,1,0,0,1,0,1,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E620,Rachael,392.7,3,45.4,-93.2,20,9.333767123,1,0,1,1,0,1,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E624,Rachael,392.7,3,45.4,-93.2,20,9.579931507,1,0,0,1,0,0,1,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
E629,Rachael,392.7,3,45.4,-93.2,20,9.703013699,1,0,0,1,1,0,0,0,24.04084015,1043,70.48357391,860.6798706,276.4835815,50.69832993,737,1049,3203,0.653552651,-0.539248645,275,0.437510222,-1.5625,0,0.012386007,0.369695306,4475.833984,200,72.35490417,57.16270065,4,0,0,0,34,0,0,8,26,0,0,0,0,0,324,142,1422,70,7915,39.64455795,27.46031761,0,0,1,0,0,0
